mouse_symbol	signatures	class	n_human_targets	human_targets	inclusion_decision
Samd5	FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	SAMD5:ENSG00000203727	include_primary
Samd9L	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sat2	FETAL_INTESTINE_GENES	ortholog_one2one	1	SAT2:ENSG00000141504	include_primary
Sbsn	FETAL_INTESTINE_GENES	ortholog_one2one	1	SBSN:ENSG00000189001	include_primary
Scap	FETAL_INTESTINE_GENES	ortholog_one2one	1	SCAP:ENSG00000114650	include_primary
Scara3	FETAL_INTESTINE_GENES	ortholog_one2one	1	SCARA3:ENSG00000168077	include_primary
Scarna17	REGENERATIVE_EPITHELIUM	NO_ORTHOLOG	0		exclude
Scel	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	SCEL:ENSG00000136155	include_primary
Scmh1	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	SCMH1:ENSG00000010803	include_primary
Scx	FETAL_INTESTINE_GENES	ortholog_one2one	1	SCX:ENSG00000260428	include_primary
Sdc1	FETAL_INTESTINE_GENES;REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	SDC1:ENSG00000115884	include_primary
Sdf2	FETAL_INTESTINE_GENES	ortholog_one2one	1	SDF2:ENSG00000132581	include_primary
Sdf4	FETAL_INTESTINE_GENES	ortholog_one2one	1	SDF4:ENSG00000078808	include_primary
Sdpr	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Selenbp1	FETAL_INTESTINE_GENES	ambiguous	1	SELENBP1:ENSG00000143416	extended_ambiguous_only
Sema3B	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sema3C	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sema3F	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sema4B	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sema7A	REGENERATIVE_EPITHELIUM	NOT_FOUND_IN_BIOMART	0		exclude
Senp2	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	SENP2:ENSG00000163904	include_primary
Senp6	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	SENP6:ENSG00000112701	include_primary
Sepn1	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Serinc1	FETAL_INTESTINE_GENES	ortholog_one2one	1	SERINC1:ENSG00000111897	include_primary
Serinc2	FETAL_INTESTINE_GENES	ortholog_one2one	1	SERINC2:ENSG00000168528	include_primary
Serp2	FETAL_INTESTINE_GENES	ortholog_one2one	1	SERP2:ENSG00000151778	include_primary
Serpina3N	REGENERATIVE_EPITHELIUM	NOT_FOUND_IN_BIOMART	0		exclude
Serpinb11	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	SERPINB11:ENSG00000206072	include_primary
Serpinb5	FETAL_SPHEROID_EPITHELIUM_GENES;REVIVAL_STEM_CELL_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	SERPINB5:ENSG00000206075	include_primary
Serpinb6B	FETAL_SPHEROID_EPITHELIUM_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Serpinb9	YAP_SIGNALING_GENES	ambiguous	1	SERPINB9:ENSG00000170542	extended_ambiguous_only
Serpinb9B	FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Serping1	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	SERPING1:ENSG00000149131	include_primary
Sertad4	YAP_SIGNALING_GENES	ortholog_one2one	1	SERTAD4:ENSG00000082497	include_primary
Sestd1	FETAL_INTESTINE_GENES	ortholog_one2one	1	SESTD1:ENSG00000187231	include_primary
Setbp1	FETAL_INTESTINE_GENES	ortholog_one2one	1	SETBP1:ENSG00000152217	include_primary
Setd6	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	SETD6:ENSG00000103037	include_primary
Sez6L2	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sftpd	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	SFTPD:ENSG00000133661	include_primary
Sfxn3	FETAL_INTESTINE_GENES	ortholog_one2one	1	SFXN3:ENSG00000107819	include_primary
Sgcb	FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	SGCB:ENSG00000163069	include_primary
Sgk1	FETAL_INTESTINE_GENES	ortholog_one2one	1	SGK1:ENSG00000118515	include_primary
Sgk2	YAP_SIGNALING_GENES	ortholog_one2one	1	SGK2:ENSG00000101049	include_primary
Sgms1	FETAL_INTESTINE_GENES	ortholog_one2one	1	SGMS1:ENSG00000198964	include_primary
Sgsm1	FETAL_INTESTINE_GENES	ortholog_one2one	1	SGSM1:ENSG00000167037	include_primary
Sgsm3	FETAL_INTESTINE_GENES	ortholog_one2one	1	SGSM3:ENSG00000100359	include_primary
Sh3Bgrl2	FETAL_SPHEROID_EPITHELIUM_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sh3Bgrl3	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sh3Bp5	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sh3Glb1	REVIVAL_STEM_CELL_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sh3Glb2	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sh3Kbp1	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sh3Pxd2A	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sh3Pxd2B	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sh3Tc1	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sh3Tc2	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Shf	FETAL_INTESTINE_GENES	ortholog_one2one	1	SHF:ENSG00000138606	include_primary
Shisa5	FETAL_INTESTINE_GENES	ortholog_one2one	1	SHISA5:ENSG00000164054	include_primary
Shroom1	FETAL_INTESTINE_GENES	ortholog_one2one	1	SHROOM1:ENSG00000164403	include_primary
Siva1	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	SIVA1:ENSG00000184990	include_primary
Skil	FETAL_INTESTINE_GENES	ortholog_one2one	1	SKIL:ENSG00000136603	include_primary
Slamf9	YAP_SIGNALING_GENES	ortholog_one2one	1	SLAMF9:ENSG00000162723	include_primary
Slc12A4	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc19A2	FETAL_SPHEROID_EPITHELIUM_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc22A23	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc22A4	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc23A3	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc25A43	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc25A48	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc26A9	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc28A2	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc2A1	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc35E4	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc35G1	REVIVAL_STEM_CELL_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc37A3	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc39A10	FETAL_SPHEROID_EPITHELIUM_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc39A13	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc39A4	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc39A6	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc44A1	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc44A2	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc44A4	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc45A3	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc45A4	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc48A1	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc4A11	FETAL_SPHEROID_EPITHELIUM_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc4A3	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc4A4	REVIVAL_STEM_CELL_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc5A5	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc5A6	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc6A14	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc6A15	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc6A8	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc7A11	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc7A3	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc7A4	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc7A5	REGENERATIVE_EPITHELIUM	NOT_FOUND_IN_BIOMART	0		exclude
Slc9A3R2	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slc9A4	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slco2A1	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slco3A1	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slco4A1	FETAL_SPHEROID_EPITHELIUM_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Slfn2	FETAL_SPHEROID_EPITHELIUM_GENES	ambiguous	2	SLFN12:ENSG00000172123;SLFN12L:ENSG00000205045	extended_ambiguous_only
Slpi	FETAL_INTESTINE_GENES;REGENERATIVE_EPITHELIUM	ortholog_one2one	1	SLPI:ENSG00000124107	include_primary
Slu7	FETAL_INTESTINE_GENES	ortholog_one2one	1	SLU7:ENSG00000164609	include_primary
Smad6	FETAL_INTESTINE_GENES	ortholog_one2one	1	SMAD6:ENSG00000137834	include_primary
Smad7	YAP_SIGNALING_GENES	ortholog_one2one	1	SMAD7:ENSG00000101665	include_primary
Smarca1	FETAL_INTESTINE_GENES	ortholog_one2one	1	SMARCA1:ENSG00000102038	include_primary
Smarcc1	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	SMARCC1:ENSG00000173473	include_primary
Smarcd3	FETAL_INTESTINE_GENES	ortholog_one2one	1	SMARCD3:ENSG00000082014	include_primary
Smim15	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	SMIM15:ENSG00000188725	include_primary
Smo	FETAL_INTESTINE_GENES	ortholog_one2one	1	SMO:ENSG00000128602	include_primary
Smoc1	FETAL_INTESTINE_GENES	ortholog_one2one	1	SMOC1:ENSG00000198732	include_primary
Smox	FETAL_INTESTINE_GENES	ortholog_one2one	1	SMOX:ENSG00000088826	include_primary
Smpd1	FETAL_INTESTINE_GENES	ortholog_one2one	1	SMPD1:ENSG00000166311	include_primary
Smpd3	FETAL_INTESTINE_GENES	ortholog_one2one	1	SMPD3:ENSG00000103056	include_primary
Smtnl2	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	SMTNL2:ENSG00000188176	include_primary
Snap47	FETAL_INTESTINE_GENES	ortholog_one2one	1	SNAP47:ENSG00000143740	include_primary
Snn	FETAL_INTESTINE_GENES	ortholog_one2one	1	SNN:ENSG00000184602	include_primary
Snord100	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	SNORD100:ENSG00000221500	include_primary
Snord104	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	SNORD104:ENSG00000199753	include_primary
Snord17	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	SNORD17:ENSG00000212232	include_primary
Snord35A	REGENERATIVE_EPITHELIUM	NOT_FOUND_IN_BIOMART	0		exclude
Snord37	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	SNORD37:ENSG00000206775	include_primary
Snrk	FETAL_INTESTINE_GENES	ortholog_one2one	1	SNRK:ENSG00000163788	include_primary
Snrpd1	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	SNRPD1:ENSG00000167088	include_primary
Snx33	FETAL_INTESTINE_GENES	ortholog_one2one	1	SNX33:ENSG00000173548	include_primary
Socs5	FETAL_INTESTINE_GENES;REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	SOCS5:ENSG00000171150	include_primary
Sorbs2	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	SORBS2:ENSG00000154556	include_primary
Sord	FETAL_INTESTINE_GENES	ortholog_one2one	1	SORD:ENSG00000140263	include_primary
Sorl1	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	SORL1:ENSG00000137642	include_primary
Sowahb	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	SOWAHB:ENSG00000186212	include_primary
Sox17	FETAL_INTESTINE_GENES	ortholog_one2one	1	SOX17:ENSG00000164736	include_primary
Sox21	FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	SOX21:ENSG00000125285	include_primary
Sox4	FETAL_INTESTINE_GENES	ortholog_one2one	1	SOX4:ENSG00000124766	include_primary
Sox9	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	SOX9:ENSG00000125398	include_primary
Spaca7	FETAL_INTESTINE_GENES	ortholog_one2one	1	SPACA7:ENSG00000153498	include_primary
Spag6	FETAL_INTESTINE_GENES	ambiguous	1	SPAG6:ENSG00000077327	extended_ambiguous_only
Sparc	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	SPARC:ENSG00000113140	include_primary
Sparcl1	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	SPARCL1:ENSG00000152583	include_primary
Spata6	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	SPATA6:ENSG00000132122	include_primary
Spire1	FETAL_INTESTINE_GENES	ortholog_one2one	1	SPIRE1:ENSG00000134278	include_primary
Spns3	FETAL_INTESTINE_GENES	ortholog_one2one	1	SPNS3:ENSG00000182557	include_primary
Spon1	YAP_SIGNALING_GENES	ortholog_one2one	1	SPON1:ENSG00000262655	include_primary
Spp1	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	SPP1:ENSG00000118785	include_primary
Sprr1A	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sprr2A1	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sprr2A2	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sprr2A3	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sprr2B	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sprr2H	REGENERATIVE_EPITHELIUM	NOT_FOUND_IN_BIOMART	0		exclude
Spsb4	FETAL_INTESTINE_GENES	ortholog_one2one	1	SPSB4:ENSG00000175093	include_primary
Sptbn1	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	SPTBN1:ENSG00000115306	include_primary
Sptbn2	FETAL_INTESTINE_GENES	ortholog_one2one	1	SPTBN2:ENSG00000173898	include_primary
Sptssb	FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	SPTSSB:ENSG00000196542	include_primary
Srek1Ip1	REVIVAL_STEM_CELL_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Srgap3	FETAL_INTESTINE_GENES	ortholog_one2one	1	SRGAP3:ENSG00000196220	include_primary
Ssbp3	FETAL_INTESTINE_GENES	ortholog_one2one	1	SSBP3:ENSG00000157216	include_primary
Ssbp4	FETAL_INTESTINE_GENES	ortholog_one2one	1	SSBP4:ENSG00000130511	include_primary
Ssh1	YAP_SIGNALING_GENES	ortholog_one2one	1	SSH1:ENSG00000084112	include_primary
Ssr3	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	SSR3:ENSG00000114850	include_primary
St3Gal3	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
St3Gal5	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
St6Gal1	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Stard3	FETAL_INTESTINE_GENES	ortholog_one2one	1	STARD3:ENSG00000131748	include_primary
Stbd1	YAP_SIGNALING_GENES	ortholog_one2one	1	STBD1:ENSG00000118804	include_primary
Stc1	FETAL_INTESTINE_GENES	ortholog_one2one	1	STC1:ENSG00000159167	include_primary
Stc2	YAP_SIGNALING_GENES	ortholog_one2one	1	STC2:ENSG00000113739	include_primary
Steap1	YAP_SIGNALING_GENES	ambiguous	2	STEAP1B:ENSG00000105889;STEAP1:ENSG00000164647	extended_ambiguous_only
Steap2	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	STEAP2:ENSG00000157214	include_primary
Stk32C	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Stk36	FETAL_INTESTINE_GENES	ortholog_one2one	1	STK36:ENSG00000163482	include_primary
Ston1	YAP_SIGNALING_GENES	ortholog_one2one	1	STON1:ENSG00000243244	include_primary
Stra6	FETAL_INTESTINE_GENES	ortholog_one2one	1	STRA6:ENSG00000137868	include_primary
Stx11	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	STX11:ENSG00000135604	include_primary
Stx7	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	STX7:ENSG00000079950	include_primary
Stxbp1	FETAL_INTESTINE_GENES	ortholog_one2one	1	STXBP1:ENSG00000136854	include_primary
Stxbp4	FETAL_INTESTINE_GENES	ortholog_one2one	1	STXBP4:ENSG00000166263	include_primary
Sub1	FETAL_INTESTINE_GENES	ortholog_one2one	1	SUB1:ENSG00000113387	include_primary
Sucnr1	FETAL_INTESTINE_GENES	ortholog_one2one	1	SUCNR1:ENSG00000198829	include_primary
Sulf2	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	SULF2:ENSG00000196562	include_primary
Sult1A1	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sult1C2	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Sult4A1	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Suox	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	SUOX:ENSG00000139531	include_primary
Susd2	YAP_SIGNALING_GENES	ortholog_one2one	1	SUSD2:ENSG00000099994	include_primary
Susd4	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	SUSD4:ENSG00000143502	include_primary
Svep1	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	SVEP1:ENSG00000165124	include_primary
Swt1	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	SWT1:ENSG00000116668	include_primary
Syde1	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	SYDE1:ENSG00000105137	include_primary
Syne1	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	SYNE1:ENSG00000131018	include_primary
Syngr1	FETAL_INTESTINE_GENES	ortholog_one2one	1	SYNGR1:ENSG00000100321	include_primary
Synj2	FETAL_INTESTINE_GENES	ortholog_one2one	1	SYNJ2:ENSG00000078269	include_primary
Synpo2L	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Synrg	FETAL_INTESTINE_GENES	ortholog_one2one	1	SYNRG:ENSG00000275066	include_primary
Syt11	FETAL_INTESTINE_GENES	ortholog_one2one	1	SYT11:ENSG00000132718	include_primary
Syt12	YAP_SIGNALING_GENES	ortholog_one2one	1	SYT12:ENSG00000173227	include_primary
Syt16	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	SYT16:ENSG00000139973	include_primary
Syt8	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	SYT8:ENSG00000149043	include_primary
Sytl2	FETAL_INTESTINE_GENES	ortholog_one2one	1	SYTL2:ENSG00000137501	include_primary
Tab3	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	TAB3:ENSG00000157625	include_primary
Tacstd2	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;REGENERATIVE_EPITHELIUM	ortholog_one2one	1	TACSTD2:ENSG00000184292	include_primary
Taf1D	REGENERATIVE_EPITHELIUM	NOT_FOUND_IN_BIOMART	0		exclude
Taf9B	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tagln2	YAP_SIGNALING_GENES	ortholog_one2one	1	TAGLN2:ENSG00000158710	include_primary
Tanc1	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	TANC1:ENSG00000115183	include_primary
Tapbp	FETAL_INTESTINE_GENES	ortholog_one2one	1	TAPBP:ENSG00000231925	include_primary
Tbc1D19	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tbc1D2	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tbcel	FETAL_INTESTINE_GENES	ortholog_one2one	1	TBCEL:ENSG00000154114	include_primary
Tcea2	FETAL_INTESTINE_GENES	ortholog_one2one	1	TCEA2:ENSG00000171703	include_primary
Tceal1	FETAL_INTESTINE_GENES	ortholog_one2one	1	TCEAL1:ENSG00000172465	include_primary
Tceal7	YAP_SIGNALING_GENES	ortholog_one2one	1	TCEAL7:ENSG00000182916	include_primary
Tcte2	YAP_SIGNALING_GENES	NO_ORTHOLOG	0		exclude
Tctex1D2	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tctn2	FETAL_INTESTINE_GENES	ortholog_one2one	1	TCTN2:ENSG00000168778	include_primary
Tdrkh	FETAL_INTESTINE_GENES	ortholog_one2one	1	TDRKH:ENSG00000182134	include_primary
Tead2	FETAL_INTESTINE_GENES	ortholog_one2one	1	TEAD2:ENSG00000074219	include_primary
Tead4	FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	TEAD4:ENSG00000197905	include_primary
Tec	FETAL_INTESTINE_GENES	ortholog_one2one	1	TEC:ENSG00000135605	include_primary
Tenm4	FETAL_INTESTINE_GENES	ortholog_one2one	1	TENM4:ENSG00000149256	include_primary
Tesc	FETAL_INTESTINE_GENES	NO_ORTHOLOG	0		exclude
Tex264	FETAL_INTESTINE_GENES	ortholog_one2one	1	TEX264:ENSG00000164081	include_primary
Tfcp2L1	FETAL_INTESTINE_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Tff2	FETAL_INTESTINE_GENES	ortholog_one2one	1	TFF2:ENSG00000160181	include_primary
Tgfb1I1	REGENERATIVE_EPITHELIUM	NOT_FOUND_IN_BIOMART	0		exclude
Tgfbi	REGENERATIVE_EPITHELIUM	ortholog_one2one	1	TGFBI:ENSG00000120708	include_primary
Tgfbr2	FETAL_INTESTINE_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	TGFBR2:ENSG00000163513	include_primary
Tgm1	REGENERATIVE_EPITHELIUM;YAP_SIGNALING_GENES	ortholog_one2one	1	TGM1:ENSG00000092295	include_primary
Tgm2	FETAL_INTESTINE_GENES;REGENERATIVE_EPITHELIUM	ortholog_one2one	1	TGM2:ENSG00000198959	include_primary
Tgm5	FETAL_INTESTINE_GENES	ortholog_one2one	1	TGM5:ENSG00000104055	include_primary
Thbs1	YAP_SIGNALING_GENES	ortholog_one2one	1	THBS1:ENSG00000137801	include_primary
Them6	FETAL_INTESTINE_GENES	ortholog_one2one	1	THEM6:ENSG00000130193	include_primary
Thsd4	FETAL_INTESTINE_GENES	ortholog_one2one	1	THSD4:ENSG00000187720	include_primary
Timm17A	REVIVAL_STEM_CELL_GENES	NOT_FOUND_IN_BIOMART	0		exclude
Timp1	FETAL_INTESTINE_GENES	ortholog_one2one	1	TIMP1:ENSG00000102265	include_primary
Timp2	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	TIMP2:ENSG00000035862	include_primary
Timp3	FETAL_INTESTINE_GENES	ortholog_one2one	1	TIMP3:ENSG00000100234	include_primary
Tinagl1	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES;YAP_SIGNALING_GENES	ortholog_one2one	1	TINAGL1:ENSG00000142910	include_primary
Tirap	FETAL_INTESTINE_GENES	ortholog_one2one	1	TIRAP:ENSG00000150455	include_primary
Tjp1	YAP_SIGNALING_GENES	ortholog_one2one	1	TJP1:ENSG00000104067	include_primary
Tjp2	REVIVAL_STEM_CELL_GENES	ortholog_one2one	1	TJP2:ENSG00000119139	include_primary
Tk2	FETAL_INTESTINE_GENES	ortholog_one2one	1	TK2:ENSG00000166548	include_primary
Tlcd1	FETAL_INTESTINE_GENES	ortholog_one2one	1	TLCD1:ENSG00000160606	include_primary
Tle2	FETAL_INTESTINE_GENES	ortholog_one2one	1	TLE2:ENSG00000065717	include_primary
Tle3	FETAL_INTESTINE_GENES	ortholog_one2one	1	TLE3:ENSG00000140332	include_primary
Tle6	FETAL_INTESTINE_GENES	ortholog_one2one	1	TLE6:ENSG00000104953	include_primary
Tln2	YAP_SIGNALING_GENES	ortholog_one2one	1	TLN2:ENSG00000171914	include_primary
Tlr2	FETAL_INTESTINE_GENES	ortholog_one2one	1	TLR2:ENSG00000137462	include_primary
Tlr3	FETAL_INTESTINE_GENES	ortholog_one2one	1	TLR3:ENSG00000164342	include_primary
Tlr4	FETAL_INTESTINE_GENES;FETAL_SPHEROID_EPITHELIUM_GENES	ortholog_one2one	1	TLR4:ENSG00000136869	include_primary
Tlr6	FETAL_INTESTINE_GENES	ortholog_one2one	1	TLR6:ENSG00000174130	include_primary
Tm4Sf1	YAP_SIGNALING_GENES	NOT_FOUND_IN_BIOMART	0		exclude
